 Date,Time,Message
2026-09-05,09:24:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:54 GMT,V6.4 DIAG | 0 0 9 0 0.028571428571428567 0 -0.06666666666666667 -0.30000000000000004 0 -0.1 6 2 2 0 0 0 2 0 0 1
2026-09-05,09:24:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:54 GMT,V6.4 DIAG | 0 0 9 0 0.028571428571428567 0 -0.06666666666666667 -0.30000000000000004 0 -0.1 5 3 2 0 0 0 2 0 0 1
2026-09-05,09:24:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:54 GMT,V6.4 DIAG | 2 0 6 0.04999999999999993 -0.028571428571428567 -0.04999999999999999 0.06666666666666667 -0.35000000000000003 0.8 -0.1 5 3 2 1 0 0 2 0 0 1
2026-09-05,09:24:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:54 GMT,V6.4 DIAG | 5 0 6 0.04999999999999993 -0.028571428571428567 -0.04999999999999999 0.06666666666666667 -0.35000000000000003 0.8 -0.1 5 3 2 1 0 0 2 0 0 1
2026-09-05,09:24:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:54 GMT,V6.4 DIAG | 8 0 4 -0.09999999999999998 -0.05714285714285714 0.10000000000000003 0.13333333333333336 0.45 0.8 -0.35000000000000003 5 3 2 1 0 0 2 0 0 1
2026-09-05,09:24:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:54 GMT,V6.4 DIAG | 0 0 5 0 -0.028571428571428567 0 0.06666666666666667 0.45 0.30000000000000004 -0.35000000000000003 6 2 1 1 0 0 2 0 0 1
2026-09-05,09:24:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:54 GMT,V6.4 DIAG | 8 0 5 0 -0.028571428571428567 0 0.06666666666666667 0.45 0.30000000000000004 -0.35000000000000003 5 3 1 1 0 0 2 0 0 1
2026-09-05,09:24:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:54 GMT,V6.4 DIAG | 4 0 9 -0.050000000000000044 0.028571428571428567 0.04999999999999999 -0.06666666666666667 0.45 -0.45 -0.35000000000000003 6 2 0 1 0 0 2 0 0 1
2026-09-05,09:24:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:54 GMT,V6.4 DIAG | 7 0 9 -0.20000000000000007 0.05714285714285714 0.2 -0.13333333333333336 0.45 -0.7000000000000001 -0.35000000000000003 6 2 0 1 0 0 2 0 0 1
2026-09-05,09:24:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:54 GMT,V6.4 DIAG | 1 0 9 -0.25 0.05714285714285714 0.25 -0.13333333333333336 -0.05 -0.95 0.45 6 2 1 1 0 0 2 0 0 1
2026-09-05,09:24:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:54 GMT,V6.4 DIAG | 3 0 8 -0.25 0.05714285714285714 0.25 -0.13333333333333336 -0.05 -0.95 0.45 5 3 2 1 0 0 2 0 0 1
2026-09-05,09:24:35 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:35 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:35 GMT,V6.4 DIAG | 0 0 6 -0.25 0.05714285714285714 0.25 -0.13333333333333336 -0.05 -0.95 0.45 4 4 3 1 0 0 2 0 0 1
2026-09-05,09:24:35 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:35 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:35 GMT,V6.4 DIAG | 6 0 3 -0.20000000000000007 0 0.2 0 -0.1 -0.15000000000000002 0.45 4 4 3 1 0 0 2 0 0 1
2026-09-05,09:24:35 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:35 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:35 GMT,V6.4 DIAG | 9 0 2 -0.30000000000000004 -0.028571428571428574 0.3 0.06666666666666668 -0.15 0.65 0.2 4 4 3 1 0 0 2 0 0 1
2026-09-05,09:24:35 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:35 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:35 GMT,V6.4 DIAG | 0 0 5 -0.20000000000000007 -0.05714285714285714 0.2 0.13333333333333336 -0.15 1.45 -0.30000000000000004 5 3 3 1 0 0 2 0 0 1
2026-09-05,09:24:35 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:35 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:35 GMT,V6.4 DIAG | 0 0 3 -0.20000000000000007 -0.05714285714285714 0.2 0.13333333333333336 -0.15 1.45 -0.30000000000000004 4 4 3 1 0 0 2 0 0 1
2026-09-05,09:24:35 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:35 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:35 GMT,V6.4 DIAG | 8 0 3 -0.15000000000000002 -0.05714285714285714 0.15000000000000002 0.13333333333333336 -0.15 1.45 -0.35000000000000003 4 4 3 1 0 0 2 0 0 1
2026-09-05,09:24:35 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:35 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:35 GMT,V6.4 DIAG | 8 0 5 0 -0.028571428571428567 0 0.06666666666666667 -0.15 0.9500000000000001 -0.4 5 3 2 1 0 0 2 0 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 8 0 7 0.10000000000000009 -0.057142857142857134 -0.09999999999999998 0.13333333333333333 -0.15 0.45 0.4 6 2 1 1 0 0 2 0 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 2 0 8 0.10000000000000009 0 -0.09999999999999998 0 -0.15 -0.30000000000000004 0.35000000000000003 7 1 0 0 0 0 2 0 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 4 0 8 0.15000000000000002 0 -0.14999999999999997 0 -0.15 -0.35000000000000003 0.35000000000000003 7 1 0 0 0 0 2 1 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 6 0 8 0.15000000000000002 0 -0.14999999999999997 0 -0.15 -0.35000000000000003 0.35000000000000003 6 2 1 0 0 0 2 0 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 9 0 10 0.04999999999999993 0.028571428571428567 -0.04999999999999999 -0.06666666666666667 -0.45 -0.35000000000000003 0.35000000000000003 6 2 1 1 0 0 2 0 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 1 0 12 0.15000000000000002 0.057142857142857134 -0.14999999999999997 -0.13333333333333333 -0.45 -0.35000000000000003 -0.15 7 1 1 1 1 0 2 0 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 6 0 8 0.20000000000000007 0 -0.2 0 -0.45 0.45 -0.2 6 2 1 1 0 0 2 0 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 4 0 8 0.20000000000000007 0 -0.2 0 -0.45 0.45 -0.2 6 2 1 1 0 0 2 0 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 6 0 8 0.20000000000000007 0 -0.2 0 -0.45 0.45 -0.2 6 2 1 1 0 0 2 0 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 6 0 7 0.20000000000000007 -0.057142857142857134 -0.2 0.13333333333333333 0.35000000000000003 0.45 -0.2 6 2 1 1 0 0 2 0 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 8 0 7 0.20000000000000007 -0.057142857142857134 -0.2 0.13333333333333333 0.35000000000000003 0.45 -0.2 6 2 1 1 0 0 2 0 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 4 0 8 0.30000000000000004 -0.028571428571428567 -0.30000000000000004 0.06666666666666667 0.35000000000000003 -0.05 -0.2 7 1 0 0 0 0 2 0 0 1
2026-09-05,09:24:34 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:34 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:34 GMT,V6.4 DIAG | 3 0 8 0.30000000000000004 -0.028571428571428567 -0.30000000000000004 0.06666666666666667 0.35000000000000003 -0.05 -0.2 7 1 0 0 0 0 2 0 0 1
2026-09-05,09:24:14 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:14 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:14 GMT,V6.4 DIAG | 7 0 8 0.30000000000000004 -0.028571428571428567 -0.30000000000000004 0.06666666666666667 0.35000000000000003 -0.05 -0.2 7 1 0 0 0 0 2 0 0 1
2026-09-05,09:24:14 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:14 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:14 GMT,V6.4 DIAG | 3 0 12 0.25 0.028571428571428567 -0.24999999999999997 -0.06666666666666667 -0.4 -0.05 -0.2 8 0 0 0 0 0 2 1 0 1
2026-09-05,09:24:14 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:14 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:14 GMT,V6.4 DIAG | 5 0 12 0.10000000000000009 0.057142857142857134 -0.09999999999999998 -0.13333333333333333 -0.65 -0.05 -0.2 8 0 0 0 1 0 2 0 0 1
2026-09-05,09:24:14 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:14 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:14 GMT,V6.4 DIAG | 5 0 12 0.10000000000000009 0.057142857142857134 -0.09999999999999998 -0.13333333333333333 -0.65 -0.05 -0.2 7 1 0 0 1 0 2 0 0 1
2026-09-05,09:24:14 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:14 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:14 GMT,V6.4 DIAG | 2 0 12 0.15000000000000002 0.057142857142857134 -0.14999999999999997 -0.13333333333333333 -0.65 -0.05 -0.25 6 2 0 0 0 0 2 0 0 1
2026-09-05,09:24:14 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:14 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:14 GMT,V6.4 DIAG | 6 0 10 0 0.08571428571428572 0 -0.2 -0.65 -0.05 -0.5 6 2 0 0 0 0 2 0 0 1
2026-09-05,09:24:14 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:14 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:14 GMT,V6.4 DIAG | 6 0 9 -0.15000000000000002 0.05714285714285714 0.15000000000000002 -0.13333333333333336 0.15000000000000002 -0.05 -0.75 6 2 0 1 0 0 2 0 0 1
2026-09-05,09:24:14 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:14 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:14 GMT,V6.4 DIAG | 2 0 6 -0.09999999999999998 0 0.10000000000000003 0 0.9500000000000001 -0.1 -0.75 5 3 0 1 0 0 2 0 0 1
2026-09-05,09:24:14 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:14 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:14 GMT,V6.4 DIAG | 2 0 7 -0.25 0.028571428571428574 0.25 -0.06666666666666668 0.9500000000000001 -0.1 -1 4 4 0 1 0 0 2 0 0 1
2026-09-05,09:24:13 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:13 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:13 GMT,V6.4 DIAG | 2 0 6 -0.35 0.05714285714285715 0.35 -0.13333333333333333 0.9 -0.35000000000000003 -1 4 4 0 1 0 0 2 0 0 1
2026-09-05,09:24:13 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:13 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:13 GMT,V6.4 DIAG | 7 0 3 -0.35 0 0.35 0 0.9 -0.35000000000000003 -0.20000000000000004 3 5 0 1 0 0 2 0 0 1
2026-09-05,09:24:13 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:13 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:13 GMT,V6.4 DIAG | 7 0 2 -0.4 0 0.39999999999999997 0 0.15000000000000002 -0.35000000000000003 0.6 3 5 1 1 0 0 2 0 0 1
2026-09-05,09:24:13 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:13 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:13 GMT,V6.4 DIAG | 5 0 7 -0.30000000000000004 0.028571428571428574 0.3 -0.06666666666666668 -0.35000000000000003 -0.35000000000000003 0.6 4 4 1 1 0 0 2 0 0 1
2026-09-05,09:24:13 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:13 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:13 GMT,V6.4 DIAG | 2 0 3 -0.4 0 0.39999999999999997 0 -0.35000000000000003 -0.35000000000000003 1.1 3 5 1 1 0 0 2 0 0 1
2026-09-05,09:24:13 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:13 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:13 GMT,V6.4 DIAG | 9 0 2 -0.35 -0.05714285714285715 0.35 0.13333333333333333 -0.4 0.45 1.1 3 5 1 1 0 0 2 0 0 1
2026-09-05,09:24:13 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:13 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:13 GMT,V6.4 DIAG | 9 0 3 -0.25 -0.028571428571428574 0.25 0.06666666666666668 -0.4 0.45 0.6 3 5 1 1 0 0 2 0 0 1
2026-09-05,09:24:13 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:13 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:13 GMT,V6.4 DIAG | 5 0 2 -0.15000000000000002 -0.05714285714285714 0.15000000000000002 0.13333333333333336 0.4 0.45 0.1 4 4 1 1 0 0 2 0 0 1
2026-09-05,09:24:13 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:13 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:13 GMT,V6.4 DIAG | 9 0 2 -0.15000000000000002 -0.05714285714285714 0.15000000000000002 0.13333333333333336 0.4 0.45 0.1 4 4 1 1 0 0 2 0 0 1
2026-09-05,09:24:13 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:13 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:13 GMT,V6.4 DIAG | 8 0 4 0 -0.08571428571428572 0 0.2 0.4 0.4 0.4 5 3 1 1 0 0 2 0 0 1
2026-09-05,09:24:13 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:13 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:13 GMT,V6.4 DIAG | 6 0 7 0.15000000000000002 -0.057142857142857134 -0.14999999999999997 0.13333333333333333 0.35000000000000003 -0.1 0.4 6 2 0 1 0 0 2 0 0 1
2026-09-05,09:24:13 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:24:13 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:24:13 GMT,V6.4 DIAG | 7 0 7 0.20000000000000007 -0.057142857142857134 -0.2 0.13333333333333333 0.35000000000000003 -0.15 0.4 6 2 0 1 0 0 2 0 0 1
2026-09-05,09:23:55 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:55 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:55 GMT,V6.4 DIAG | 4 0 8 0.35 -0.028571428571428567 -0.35 0.06666666666666667 -0.2 -0.15 0.4 7 1 0 1 0 0 2 0 0 1
2026-09-05,09:23:55 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:55 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:55 GMT,V6.4 DIAG | 9 0 8 0.4 -0.028571428571428567 -0.4 0.06666666666666667 -0.2 -0.2 0.4 7 1 0 1 0 0 2 0 0 1
2026-09-05,09:23:55 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:55 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:55 GMT,V6.4 DIAG | 0 1 9 0.5 0 -0.5 0 -0.2 -0.2 -0.1 8 0 0 0 0 0 2 0 0 1
2026-09-05,09:23:55 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:55 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:55 GMT,V6.4 DIAG | 1 0 12 0.4 0.028571428571428567 -0.4 -0.06666666666666667 -0.2 -0.25 -0.35000000000000003 8 0 0 0 1 0 2 1 0 1
2026-09-05,09:23:55 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:55 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:55 GMT,V6.4 DIAG | 3 0 12 0.4 0.028571428571428567 -0.4 -0.06666666666666667 -0.2 -0.25 -0.35000000000000003 8 0 0 0 1 0 2 0 0 1
2026-09-05,09:23:55 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:55 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:55 GMT,V6.4 DIAG | 6 1 12 0.4 0.028571428571428567 -0.4 -0.06666666666666667 -0.2 -0.25 -0.35000000000000003 7 1 0 0 0 0 2 0 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 4 0 12 0.25 0.057142857142857134 -0.25 -0.13333333333333333 -0.2 -0.5 -0.35000000000000003 7 1 0 0 1 0 2 1 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 0 0 12 0.25 0.057142857142857134 -0.25 -0.13333333333333333 -0.2 -0.5 -0.35000000000000003 7 1 0 0 1 0 2 0 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 4 1 11 0.09999999999999998 0.028571428571428567 -0.10000000000000003 -0.06666666666666667 -0.45 -0.5 0.45 6 2 1 0 1 0 2 0 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 3 0 11 0.1499999999999999 0.028571428571428567 -0.15000000000000002 -0.06666666666666667 -0.5 -0.5 0.45 6 2 1 0 1 0 2 1 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 0 0 11 0.1499999999999999 0.028571428571428567 -0.15000000000000002 -0.06666666666666667 -0.5 -0.5 0.45 5 3 1 0 1 0 2 0 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 1 0 7 0.1499999999999999 -0.028571428571428567 -0.15000000000000002 0.06666666666666667 -0.5 0.30000000000000004 0.45 5 3 1 1 0 0 2 0 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 9 0 5 0 0 0 0 -0.5 0.30000000000000004 0.2 5 3 1 1 0 0 2 0 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 5 0 6 0 0 0 0 0 0.30000000000000004 -0.30000000000000004 6 2 1 1 0 0 2 0 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 4 0 6 0 0 0 0 0 0.30000000000000004 -0.30000000000000004 5 3 1 1 0 0 2 0 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 8 0 4 0 0 0 0 0 0.30000000000000004 -0.30000000000000004 4 4 1 1 0 0 2 0 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 4 0 12 0.09999999999999998 0.028571428571428567 -0.10000000000000003 -0.06666666666666667 0 -0.2 -0.30000000000000004 5 3 0 0 1 0 2 0 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 7 0 6 -0.050000000000000044 0 0.050000000000000044 0 0 -0.45 0.5 5 3 0 1 0 0 2 0 0 1
2026-09-05,09:23:54 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:54 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:54 GMT,V6.4 DIAG | 2 0 5 -0.050000000000000044 0 0.050000000000000044 0 0.05000000000000002 -0.5 0.5 6 2 0 1 0 0 2 0 0 1
2026-09-05,09:23:33 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
2026-09-05,09:23:33 GMT,SENTINEL V6 MULTI-WINDOW SCAN >>>
2026-09-05,09:23:33 GMT,V6.4 DIAG | 3 0 8 -0.19999999999999996 0.028571428571428574 0.2 -0.06666666666666668 0.05000000000000002 -0.75 0.5 5 3 1 1 0 0 2 0 0 1
2026-09-05,09:23:33 GMT,V6.4 BLOCK - journal-guarded entry/recovery gate failed or signal already used
